Cultivar,Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Sahara,Telford,Shrops,52.6784,-2.4453,2006,1/10,305.0,10.49
Sahara,Gedding,Sufflk,52.1854,0.8525,2007,1/10,,9.32
Sahara,TRawstn,Dorset,50.8575,-2.0897,2006,1/10,283.0,8.73
Sahara,Ccreevy,Down,53.79448,-6.076,2007,1/10,316.0,11.2
Sahara,Barnston,Essex,51.8533,0.3865,2007,1/10,,11.64
Sahara,Spalding,Lincs,52.7901,-0.1537,2007,1/10,296.0,9.44
Sahara,Frisby,Leics,52.7525,-0.9713,2007,1/10,,9.23
Sahara,Rudston,EYorks,54.0895,-0.3231,2006,1/10,,10.91
Sahara,Rhynd,Prth&K,56.3653,-3.3657,2006,1/10,319.33,11.65
Sahara,Quham,Norfk,52.4453,0.984,2007,1/10,,10.84
Sahara,Redwrth,Darltn,54.6054,-1.6293,2006,1/10,,9.76
Sahara,Ragnall,Notts,53.2556,-0.7963,2006,1/10,303.67,9.65
Sahara,Telford,Shrops,52.6784,-2.4453,2007,1/10,,10.77
Sahara,Hull,Eyorks,53.7676,-0.3274,2007,1/10,300.0,9.02
Sahara,Frisby,Leics,52.7525,-0.9713,2006,1/10,299.0,11.02
Sahara,Rudston,EYorks,54.0895,-0.3231,2007,1/10,320.0,8.32
Sahara,Beausale,Warwick,52.3342,-1.6477,2007,1/10,,9.46
Sahara,Humbie,ELoth,55.8551,-2.8648,2006,1/10,321.33,12.2
Sahara,Histon,Cambs,52.2513,0.1185,2006,1/10,289.0,9.43
Sahara,Attlebro,Norfk,52.5181,1.0155,2006,1/10,,7.16
Sahara,Hythe,Kent,51.0717,1.0819,2006,1/10,302.67,10.49
Sahara,Limavady,Lderry,55.0455,-6.9337,2006,1/10,321.0,11.68
Sahara,Didbrook,Gloucs,51.982,-1.9244,2007,1/10,,10.24
Sahara,Laurnkrk,Aberdn,56.8313,-2.4725,2007,1/10,334.0,9.18
Sahara,Framling,Sufflk,52.2221,1.3421,2007,1/10,,10.08
Sahara,Dunmow,Essex,51.8729,0.3578,2006,1/10,,11.33
Sahara,Laurnkrk,Aberdn,56.8313,-2.4725,2006,1/10,334.0,11.81
Sahara,DownP,Down,54.3288,-5.7157,2007,1/10,,8.75
Sahara,C'thorpe,Lincs,53.0216,-0.6046,2006,1/10,259.33,7.33
Sahara,Humbie,ELoth,55.8551,-2.8648,2007,1/10,339.0,10.48
Sahara,Hythe,Kent,51.0717,1.0819,2007,1/10,302.0,9.79
Sahara,Wolfertn,Norfk,52.8279,0.456,2007,1/10,301.0,9.13
Sahara,Redwrth,Darltn,54.6054,-1.6293,2007,1/10,,10.84
Sahara,LStaugh,Beds,52.2504,-0.3821,2006,1/10,,12.08
Sahara,Cranwell,Lincs,53.036,-0.4677,2007,1/10,,9.0
Sahara,InceBld,Mersey,53.5239,-3.0258,2006,1/10,,10.99
Sahara,Lymm,Ches,53.3817,-2.48,2007,1/10,,7.4
Sahara,Limavad,Lderry,55.0455,-6.9337,2007,1/10,,11.89
Sahara,Wolfertn,Norfk,52.8279,0.456,2006,1/10,291.33,10.01
Sahara,Spalding,Lincs,52.7901,-0.1537,2006,1/10,294.67,11.7
Sahara,Morley,Nofk,52.5547,1.0396,2006,1/10,288.0,9.43
Sahara,Perth,Prth&K,56.395,-3.4308,2007,1/10,,11.26
Sahara,Ulceby,NLincs,53.618,-0.3306,2007,1/10,297.0,9.8
Sahara,Crambe,Nyorks,54.0746,-0.8814,2007,1/10,319.0,9.91
Savannah,K'STON,DEVON,50.3078,-3.927,2002,1/10,,9.27
Savannah,Wymondham,Norf.,52.5694,1.1153,2003,1/10,295.0,9.8
Savannah,Swindon,Wilts.,51.5558,-1.7797,2003,1/10,,11.43
Savannah,Aberdeen,Aber.,57.1497,-2.0943,2003,1/10,329.3,8.78
Savannah,Girton,Cambridgeshire,52.241,0.0814,2004,1/10,,7.4
Savannah,COUPAR,P KINR,56.5479,-3.2655,2002,1/10,326.0,8.17
Savannah,Morpeth,Northumb.,55.1687,-1.6875,2003,1/10,,9.58
Savannah,Wolferton,Norfolk,52.8279,0.456,2004,1/10,302.0,10.55
Savannah,EDINB,LOTH'N,55.9533,-3.1883,2002,1/10,330.0,9.94
Savannah,Swindon,Wilts.,51.5558,-1.7797,2004,1/10,314.0,12.63
Savannah,Wimborne St Giles,Dorset,50.9071,-1.9552,2004,1/10,,9.45
Savannah,WIM SG,DORSET,50.9071,-1.9552,2002,1/10,292.0,12.35
Savannah,Laurencekirk,Aberdeenshire,56.8313,-2.4725,2004,1/10,345.0,9.2
Savannah,Kingsbridge,Devon,50.2839,-3.7775,2004,1/10,,11.32
Savannah,WARM'R,WILTS,51.2046,-2.1811,2002,1/10,314.0,9.51
Savannah,Canterbury,Kent,51.2802,1.0789,2003,1/10,313.7,12.13
Savannah,Rhynd,Perth and Kinross,56.3653,-3.3657,2004,1/10,,12.58
Savannah,Winchester,Hants.,51.0598,-1.3101,2003,1/10,304.0,11.29
Savannah,Melton Mowbray,Leics,52.7664,-0.8871,2003,1/10,279.7,12.57
Savannah,Telford,Shrops.,52.6784,-2.4453,2003,1/10,,10.77
Savannah,Limavady,Londonderry,55.0455,-6.9337,2003,1/10,314.0,9.74
Savannah,Wye,Kent,51.1819,0.9379,2004,1/10,,11.14
Savannah,Quidenham,Norfolk,52.4453,0.984,2004,1/10,306.0,11.22
Savannah,T'FORD,SHROPS,52.6784,-2.4453,2002,1/10,314.0,14.36
Savannah,Spalding,Lincolnshire,52.7901,-0.1537,2004,1/10,,11.02
Savannah,Kingston,Devon,50.3078,-3.927,2003,1/10,303.7,8.13
Savannah,Lockerbie,Dumf/Gal.,55.1222,-3.349,2003,1/10,319.3,9.85
Savannah,TADC'R,N YRKS,53.8836,-1.2609,2002,1/10,307.0,11.67
Savannah,Hemingby,Lincolnshire,53.2535,-0.1494,2004,1/10,,8.82
Savannah,Haddington,East Lothian,55.9587,-2.7749,2003,1/10,312.0,8.65
Savannah,Ormskirk,Lancs.,53.5689,-2.8851,2003,1/10,,10.47
Savannah,MORP'H,NORTHD,55.1687,-1.6875,2002,1/10,,9.98
Savannah,Worksop,Notts.,53.3093,-1.1227,2003,1/10,311.3,10.51
Savannah,Lockerbie,Dumfries and Galloway,55.1222,-3.349,2004,1/10,327.0,10.3
Savannah,Caythorpe,Lincolnshire,53.0216,-0.6046,2004,1/10,286.0,7.1
Savannah,Eyton upon the Weald Moors,Shropshire,52.73,-2.5191,2004,1/10,303.0,12.45
Savannah,Duggleby,North Yorkshire,54.0928,-0.6573,2004,1/10,,7.61
Savannah,Waterbeach,Cambridgeshire,52.2656,0.191,2002,1/10,,11.58
Savannah,Limavady,LDERRY,55.0455,-6.9337,2002,1/10,315.0,10.61
Savannah,ANNAN,DUMF,54.9902,-3.2598,2002,1/10,321.0,9.18
Savannah,Tadcaster,N Yorks.,53.8836,-1.2609,2003,1/10,303.3,11.79
Savannah,WK'SOP,NOTTS,53.3093,-1.1227,2002,1/10,300.0,8.48
Savannah,WINC'R,HANTS,51.0598,-1.3101,2002,1/10,311.0,9.31
Savannah,Sleaford,Lincs.,53.0003,-0.4096,2003,1/10,,6.92
Savannah,Malton,N Yorks.,54.1368,-0.7979,2003,1/10,,11.79
Savannah,Waterbeach,Cambs.,52.2656,0.191,2003,1/10,280.3,
Savannah,Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,1/10,,9.27
Savannah,Little Staughton,Bedfordshire,52.2504,-0.3821,2004,1/10,,8.84
Savannah,Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2004,1/10,302.0,7.69
Savannah,LACEBY,LINCS,53.5419,-0.1692,2002,1/10,,11.08
Savannah,Whitsome,Scottish Borders,55.7484,-2.217,2004,1/10,,11.53
Savannah,Humbie,East Lothian,55.8551,-2.8648,2004,1/10,331.0,9.0
Savannah,Cambridge,Cambs.,52.2053,0.1218,2003,1/10,,10.5
Savannah,Hull,ER Yorks.,53.7676,-0.3274,2003,1/10,,9.55
Savannah,COLDSM,BORD,55.6513,-2.2534,2002,1/10,323.0,11.69
Savannah,OTLEY,SUFF,52.1513,1.2202,2002,1/10,303.0,7.47
Savannah,Coates,Gloucestershire,51.7058,-2.0325,2004,1/10,305.0,11.52
Savannah,Elgin,Moray,57.6495,-3.3185,2003,1/10,323.3,9.8
Savannah,Warwick,Warks.,52.2823,-1.5849,2003,1/10,,9.57
Savannah,Morley St Botolph,Norfolk,52.5547,1.0396,2004,1/10,,11.86
Savannah,WYMOND,NORF,52.5694,1.1153,2002,1/10,308.0,10.27
Savannah,KETT'G,NHANTS,52.3963,-0.7302,2002,1/10,307.0,13.19
Savannah,Framlingham,Suffolk,52.2221,1.3421,2003,1/10,,10.83
Savannah,K LYNN,NORF,52.7517,0.4023,2002,1/10,300.0,7.93
Savannah,Horncastle,LINCS,53.2073,-0.1124,2002,1/10,,8.52
Savannah,Ragnal,Nottinghamshire,53.2556,-0.7963,2004,1/10,,9.74
Savannah,Coniston,E Riding of Yorkshire,54.3432,-3.0716,2004,1/10,311.0,10.61
Savannah,Barnston,Essex,51.8533,0.3865,2004,1/10,324.0,9.0
Savannah,ME MOW,LEICS,52.7664,-0.8871,2002,1/10,,11.14
Savannah,Cirencester,Glos.,51.7185,-1.9682,2003,1/10,,10.96
Savannah,CROFT,N YRKS,54.4835,-1.5551,2002,1/10,320.0,12.8
Savannah,Elgin,Moray,57.6495,-3.3185,2004,1/10,,9.77
Savannah,Fakenham,Norf.,52.8313,0.8493,2003,1/10,282.7,9.29
Savannah,Croft on Tees,N Yorks.,54.4835,-1.5551,2003,1/10,319.7,12.43
Savannah,Bowsden,Northumberland,55.6729,-2.0135,2004,1/10,331.0,10.36
Savannah,CIRENC,GLOS,51.7185,-1.9682,2002,1/10,,10.01
Savannah,Duns,Sc. Bord.,55.7778,-2.3435,2003,1/10,323.0,11.91
Savannah,DUNMOW,ESSEX,51.8729,0.3578,2002,1/10,,9.89
Savannah,Spalding,Lincs.,52.7901,-0.1537,2003,1/10,278.7,12.51
Savannah,SLEAF,LINCS,53.0003,-0.4096,2002,1/10,293.0,11.13
Savannah,Little Saxham,Suffolk,52.2421,0.6353,2004,1/10,,10.84
Savannah,FAKEN,NORF,52.8313,0.8493,2002,1/10,290.0,8.61
Savannah,Horncastle,Lincs.,53.2073,-0.1124,2003,1/10,,7.64
Savannah,ASHF'D,KENT,51.1465,0.875,2002,1/10,313.0,10.7
Savannah,King's Lynn,Norf.,52.7517,0.4023,2003,1/10,,10.95
Savannah,OLD'M,ABER,57.33492,-2.3199,2002,1/10,339.0,8.79
Savannah,Keysoe,Beds.,52.2517,-0.4249,2003,1/10,223.3,8.87
Savannah,Up Somborne,Hampshire,51.0884,-1.4321,2004,1/10,,8.98
Savannah,SPALD,LINCS,52.7901,-0.1537,2002,1/10,287.0,12.43
Savannah,Bramham,West Yorkshire,53.8785,-1.3504,2004,1/10,326.0,9.06
Savannah,Framlingham,Suffolk,52.2221,1.3421,2004,1/10,,9.97
Savannah,Kettering,Northants.,52.3963,-0.7302,2003,1/10,290.7,
Savello,Burdon,Sundland,54.8568,-1.3988,2017,25/9,320.0,10.66
Savello,Balgonie,Fife,56.1843,-3.1244,2016,27/11,337.0,11.0
Savello,SClims,Cornwl,50.5472,-4.316,2016,20/10,,8.67
Savello,Alkerton,Oxon,52.0834,-1.4545,2016,15/10,305.0,9.55
Savello,Brechin,Angus,56.7333,-2.6553,2017,28/9,340.0,8.9
Savello,Burkham,Hants,51.1769,-1.0711,2016,16/10,,9.66
Savello,Elmswell,EYorks,54.0175,-0.4814,2016,29/9,317.0,11.7
Savello,Frsthrp,Lincs,53.244,-0.2114,2017,7/10,302.0,11.79
Savello,Coates,Gloucs,51.7058,-2.0325,2017,14/10,,9.8
Savello,Balgonie,Fife,56.1843,-3.1244,2017,1/10,333.0,11.92
Savello,GSturton,Lincs,53.3139,-0.6666,2016,9/10,,10.26
Savello,Frisby,Leics,52.7525,-0.9713,2017,5/10,,12.46
Savello,Bedfield,Sufflk,52.2532,1.2502,2016,28/9,,11.72
Savello,Bedfield,Sufflk,52.2532,1.2502,2017,28/9,,11.31
Savello,Cawood,NYorks,53.8333,-1.1316,2016,1/10,310.0,13.69
Savello,Spalding,Lincs,52.7901,-0.1537,2017,7/10,291.0,12.17
Savello,Welbourn,Lincs,53.0754,-0.5588,2016,1/10,315.0,11.3
Savello,Frisby,Leics,52.7525,-0.9713,2016,1/10,308.0,11.65
Savello,Auchnagatt,Aberdn,57.466,-2.117,2016,29/9,350.0,10.16
Savello,Humbie,ELoth,55.8551,-2.8648,2016,29/9,343.0,11.62
Savello,Saltoun,ELoth,55.8976,-2.8646,2017,29/9,344.0,11.3
Savello,StBosw,ScBord,55.5708,-2.6475,2016,27/11,341.0,11.65
Savello,Pinchbeck,Lincs,52.8137,-0.1588,2016,11/10,294.0,10.68
Savello,East Malling,Kent,51.2885,0.4383,2017,12/10,270.0,10.02
Savello,Croft,NYorks,54.4835,-1.5551,2017,24/9,324.0,12.69
Savello,Cawood,NYorks,53.8333,-1.1316,2017,30/9,,12.15
Savello,Hlegh,Ches,53.3537,-2.4508,2016,12/10,304.0,10.14
Savello,Brechin,Angus,56.7333,-2.6553,2016,25/9,340.0,9.54
Savello,Ulceby,Lincs,53.618,-0.3306,2016,11/10,315.0,11.52
Savello,WCharlt,Devon,50.2697,-3.7556,2016,13/10,,9.3
Savello,Deopham,Norfk,52.5593,1.0225,2017,27/9,304.0,11.17
Savello,Didbrook,Gloucs,51.982,-1.9244,2016,30/9,,11.1
Savello,Morley,Norfk,52.5547,1.0396,2016,25/9,,10.75
Savello,Thaxted,Essex,51.9533,0.3446,2017,8/10,271.0,10.79
Savello,Withernsea,EYorks,53.7313,0.0329,2016,30/9,,14.04
Savello,Limavad,Lderry,55.0455,-6.9337,2016,20/10,314.0,9.38
Savello,Edgmond,Shrops,52.77,-2.4104,2017,12/10,291.0,8.65
Savello,Elgin,Moray,57.6495,-3.3185,2017,20/10,313.0,11.57
Savello,Thaxted,Essex,51.9533,0.3446,2016,9/10,290.0,12.54
Savello,Ulceby,Lincs,53.618,-0.3306,2017,26/10,285.0,10.69
Savello,Callow,Herefd,52.0051,-2.7385,2017,23/9,315.0,12.29
Savello,Broughtn,Hants,53.1635,-2.9972,2017,11/10,,10.12
Savello,Kelso,ScBord,55.6,-2.4322,2017,3/10,323.0,11.2
Savello,Nether Wallop,Hants,51.1263,-1.569,2016,13/10,,12.09
Savello,Baumber,Lincs,53.2523,-0.1713,2017,27/10,,10.33
Savello,Elmswell,Sufflk,52.237,0.9125,2016,8/10,,8.56
Savello,Limavad,Lderry,55.0455,-6.9337,2017,24/10,292.0,11.32
Savello,Wolfertn,Norfk,52.8279,0.456,2017,7/10,,9.19
Savello,Ickleton,Cambs,52.0707,0.1743,2016,10/10,298.0,10.26
Savello,Ickleton,Cambs,52.0707,0.1743,2017,13/10,279.0,7.1
Savello,North Dalton,EYorks,53.9571,-0.578,2017,4/10,318.0,13.06
Savello,Welbourn,Lincs,53.0754,-0.5588,2017,24/9,315.0,11.07
Savello,Cowbridge,Glamorgan,51.4621,-3.4496,2017,7/10,298.0,11.08
Savello,Petham,Kent,51.223,1.0459,2016,4/10,300.0,9.96
Savello,Elie,Fife,52.3995,-0.2624,2016,14/10,,11.17
Savello,Tibthorpe,EYorks,53.9836,-0.5368,2016,3/10,324.0,11.87
Savello,Wolfertn,Norfk,52.8279,0.456,2016,27/11,,9.73
Savello,Fridaythorpe,NYorks,54.0203,-0.6659,2017,4/10,319.0,9.43
Scorpion 25,Humbie,East Lothian,55.8551,-2.8648,2004,1/10,330.0,9.44
Scorpion 25,Girton,Cambridgeshire,52.241,0.0814,2004,1/10,,7.69
Scorpion 25,Keysoe,Beds.,52.2517,-0.4249,2003,1/10,226.3,9.08
Scorpion 25,Aberdeen,Aber.,57.1497,-2.0943,2003,1/10,325.0,9.33
Scorpion 25,FAKEN,NORF,52.8313,0.8493,2002,1/10,289.0,9.26
Scorpion 25,Lockerbie,Dumf/Gal.,55.1222,-3.349,2003,1/10,317.3,9.98
Scorpion 25,Canterbury,Kent,51.2802,1.0789,2003,1/10,310.0,12.66
Scorpion 25,WARM'R,WILTS,51.2046,-2.1811,2002,1/10,314.0,9.48
Scorpion 25,Morpeth,Northumb.,55.1687,-1.6875,2003,1/10,,9.16
Scorpion 25,ASHF'D,KENT,51.1465,0.875,2002,1/10,310.0,9.86
Scorpion 25,Winchester,Hants.,51.0598,-1.3101,2003,1/10,301.0,11.51
Scorpion 25,Wymondham,Norf.,52.5694,1.1153,2003,1/10,295.0,10.35
Scorpion 25,Fakenham,Norf.,52.8313,0.8493,2003,1/10,278.0,9.72
Scorpion 25,Horncastle,Lincs.,53.2073,-0.1124,2003,1/10,,7.6
Scorpion 25,LACEBY,LINCS,53.5419,-0.1692,2002,1/10,,10.86
Scorpion 25,WYMOND,NORF,52.5694,1.1153,2002,1/10,305.0,10.72
Scorpion 25,Bowsden,Northumberland,55.6729,-2.0135,2004,1/10,328.0,10.9
Scorpion 25,Swindon,Wilts.,51.5558,-1.7797,2004,1/10,311.0,12.99
Scorpion 25,Swindon,Wilts.,51.5558,-1.7797,2003,1/10,,11.42
Scorpion 25,Elgin,Moray,57.6495,-3.3185,2003,1/10,318.0,9.39
Scorpion 25,Hull,ER Yorks.,53.7676,-0.3274,2003,1/10,,9.39
Scorpion 25,T'FORD,SHROPS,52.6784,-2.4453,2002,1/10,314.0,14.1
Scorpion 25,CIRENC,GLOS,51.7185,-1.9682,2002,1/10,,9.29
Scorpion 25,Hemingby,Lincolnshire,53.2535,-0.1494,2004,1/10,,9.68
Scorpion 25,DUNMOW,ESSEX,51.8729,0.3578,2002,1/10,,9.62
Scorpion 25,MORP'H,NORTHD,55.1687,-1.6875,2002,1/10,,9.75
Scorpion 25,Limavady,Londonderry,55.0455,-6.9337,2003,1/10,314.0,9.5
Scorpion 25,Morley St Botolph,Norfolk,52.5547,1.0396,2004,1/10,,12.18
Scorpion 25,Framlingham,Suffolk,52.2221,1.3421,2004,1/10,,10.59
Scorpion 25,TADC'R,N YRKS,53.8836,-1.2609,2002,1/10,301.0,11.73
Scorpion 25,Worksop,Notts.,53.3093,-1.1227,2003,1/10,306.0,9.92
Scorpion 25,Wye,Kent,51.1819,0.9379,2004,1/10,,12.11
Scorpion 25,Cambridge,Cambs.,52.2053,0.1218,2003,1/10,,12.12
Scorpion 25,K LYNN,NORF,52.7517,0.4023,2002,1/10,297.0,7.05
Scorpion 25,Telford,Shrops.,52.6784,-2.4453,2003,1/10,,11.01
Scorpion 25,Duggleby,North Yorkshire,54.0928,-0.6573,2004,1/10,,9.14
Scorpion 25,Limavady,LDERRY,55.0455,-6.9337,2002,1/10,315.0,10.34
Scorpion 25,WK'SOP,NOTTS,53.3093,-1.1227,2002,1/10,300.0,7.91
Scorpion 25,Horncastle,LINCS,53.2073,-0.1124,2002,1/10,,8.86
Scorpion 25,Waterbeach,Cambridgeshire,52.2656,0.191,2002,1/10,,11.98
Scorpion 25,Framlingham,Suffolk,52.2221,1.3421,2003,1/10,,11.98
Scorpion 25,Tadcaster,N Yorks.,53.8836,-1.2609,2003,1/10,304.0,12.87
Scorpion 25,Coates,Gloucestershire,51.7058,-2.0325,2004,1/10,303.0,12.27
Scorpion 25,WINC'R,HANTS,51.0598,-1.3101,2002,1/10,310.0,8.98
Scorpion 25,Waterbeach,Cambs.,52.2656,0.191,2003,1/10,277.0,11.09
Scorpion 25,Cirencester,Glos.,51.7185,-1.9682,2003,1/10,,10.57
Scorpion 25,COLDSM,BORD,55.6513,-2.2534,2002,1/10,320.0,11.07
Scorpion 25,COUPAR,P KINR,56.5479,-3.2655,2002,1/10,327.0,8.27
Scorpion 25,EDINB,LOTH'N,55.9533,-3.1883,2002,1/10,329.0,8.41
Scorpion 25,King's Lynn,Norf.,52.7517,0.4023,2003,1/10,,11.8
Scorpion 25,Croft on Tees,N Yorks.,54.4835,-1.5551,2003,1/10,313.0,12.31
Scorpion 25,CROFT,N YRKS,54.4835,-1.5551,2002,1/10,320.0,12.5
Scorpion 25,ME MOW,LEICS,52.7664,-0.8871,2002,1/10,,10.85
Scorpion 25,Little Saxham,Suffolk,52.2421,0.6353,2004,1/10,,10.76
Scorpion 25,OTLEY,SUFF,52.1513,1.2202,2002,1/10,299.0,7.64
Scorpion 25,Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,1/10,,9.4
Scorpion 25,Wolferton,Norfolk,52.8279,0.456,2004,1/10,303.0,11.07
Scorpion 25,Coniston,E Riding of Yorkshire,54.3432,-3.0716,2004,1/10,311.0,11.3
Scorpion 25,K'STON,DEVON,50.3078,-3.927,2002,1/10,,8.05
Scorpion 25,ANNAN,DUMF,54.9902,-3.2598,2002,1/10,315.0,8.12
Scorpion 25,Eyton upon the Weald Moors,Shropshire,52.73,-2.5191,2004,1/10,302.0,13.03
Scorpion 25,Spalding,Lincs.,52.7901,-0.1537,2003,1/10,277.3,13.56
Scorpion 25,Ormskirk,Lancs.,53.5689,-2.8851,2003,1/10,,10.27
Scorpion 25,KETT'G,NHANTS,52.3963,-0.7302,2002,1/10,305.0,12.75
Scorpion 25,Quidenham,Norfolk,52.4453,0.984,2004,1/10,306.0,11.17
Scorpion 25,Spalding,Lincolnshire,52.7901,-0.1537,2004,1/10,,12.14
Scorpion 25,Haddington,East Lothian,55.9587,-2.7749,2003,1/10,311.0,7.98
Scorpion 25,Warwick,Warks.,52.2823,-1.5849,2003,1/10,,9.54
Scorpion 25,Malton,N Yorks.,54.1368,-0.7979,2003,1/10,,12.92
Scorpion 25,SLEAF,LINCS,53.0003,-0.4096,2002,1/10,292.0,10.8
Scorpion 25,Caythorpe,Lincolnshire,53.0216,-0.6046,2004,1/10,285.0,8.08
Scorpion 25,Little Staughton,Bedfordshire,52.2504,-0.3821,2004,1/10,,10.74
Scorpion 25,Kingston,Devon,50.3078,-3.927,2003,1/10,304.0,6.89
Scorpion 25,Melton Mowbray,Leics,52.7664,-0.8871,2003,1/10,275.3,11.48
Scorpion 25,Duns,Sc. Bord.,55.7778,-2.3435,2003,1/10,321.7,10.99
Scorpion 25,Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2004,1/10,300.0,8.52
Scorpion 25,Sleaford,Lincs.,53.0003,-0.4096,2003,1/10,,7.95
Scorpion 25,OLD'M,ABER,57.33492,-2.3199,2002,1/10,339.0,8.63
Scorpion 25,Bramham,West Yorkshire,53.8785,-1.3504,2004,1/10,326.0,9.34
Scorpion 25,WIM SG,DORSET,50.9071,-1.9552,2002,1/10,294.0,11.83
Scorpion 25,SPALD,LINCS,52.7901,-0.1537,2002,1/10,285.0,13.73
Scorpion 25,Wimborne St Giles,Dorset,50.9071,-1.9552,2004,1/10,,9.79
Scorpion 25,Kettering,Northants.,52.3963,-0.7302,2003,1/10,289.3,
Scorpion 25,Barnston,Essex,51.8533,0.3865,2004,1/10,321.0,9.78
Scorpion 25,Ragnal,Nottinghamshire,53.2556,-0.7963,2004,1/10,,10.48
Scout,Hasely,Warwick,52.3091,-1.6641,2011,27/9,309.0,10.11
Scout,DownP,Down,54.3288,-5.7157,2008,1/10,,9.45
Scout,Welbourn,Lincs,53.0754,-0.5588,2013,28/9,321.0,9.76
Scout,Humbie,Eloth,55.8551,-2.8648,2011,30/12,337.0,11.25
Scout,Baumber,Lincs,53.2523,-0.1713,2009,21/10,,6.7
Scout,Framling,Sufflk,52.2221,1.3421,2012,1/10,321.0,11.05
Scout,WCharlt,Devon,50.2697,-3.7556,2011,7/10,,9.69
Scout,Hasely,Warwick,52.3091,-1.6641,2010,1/10,312.0,9.4
Scout,Welbourn,Lincs,53.0754,-0.5588,2010,25/9,322.0,11.32
Scout,Morley,Norfk,52.5547,1.0396,2015,2/10,304.0,11.44
Scout,Huntwrth,Somset,51.1044,-2.9837,2011,18/10,283.0,11.66
Scout,Elmswell,Sufflk,52.237,0.9125,2011,22/10,,6.98
Scout,Baumber,Lincs,53.2523,-0.1713,2008,21/10,,12.08
Scout,Frisby,Leics,52.7525,-0.9713,2008,1/10,,12.33
Scout,Limavad,Lderry,55.0455,-6.9337,2016,20/10,319.0,8.87
Scout,WCharlt,Devon,50.2697,-3.7556,2010,1/10,,10.46
Scout,DownP,Down,54.3288,-5.7157,2011,19/10,,7.86
Scout,Elmswell,Sufflk,52.237,0.9125,2012,1/10,,10.33
Scout,Nether Wallop,Hants,51.1263,-1.569,2016,13/10,,10.65
Scout,Frisby,Leics,52.7525,-0.9713,2010,28/9,302.0,11.1
Scout,Wolfertn,Norfk,52.8279,0.456,2008,9/10,302.0,13.06
Scout,Bugthorpe,NYorks,54.0116,-0.8236,2010,29/9,,6.64
Scout,Barthorpe,NYorks,54.0264,-0.8172,2011,27/9,,9.51
Scout,Errol,Prth&K,56.3919,-3.2127,2010,27/9,,7.96
Scout,Frisby,Leics,52.7525,-0.9713,2011,12/10,,11.2
Scout,Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,3.8
Scout,Welbourn,Lincs,53.0754,-0.5588,2015,24/9,321.0,9.03
Scout,WCharlt,Devon,50.2697,-3.7556,2016,13/10,,8.77
Scout,Dyce,Aberdn,57.2035,-2.1902,2008,9/10,341.0,12.22
Scout,Welbourn,Lincs,53.0754,-0.5588,2008,29/9,324.0,11.88
Scout,Ottham,Eyorks,53.7998,-0.6401,2008,1/10,,11.94
Scout,Didbrook,Gloucs,51.982,-1.9244,2011,12/10,299.0,9.65
Scout,Didbrook,Gloucs,51.982,-1.9244,2012,1/10,,8.74
Scout,Holbeach,Lincs,52.804,0.0134,2008,14/10,,10.84
Scout,WCharlt,Devon,50.2697,-3.7556,2015,20/10,,10.33
Scout,Dyce,Aberdn,57.2035,-2.1902,2009,9/10,331.0,10.51
Scout,Holbeach,Lincs,52.804,0.0134,2011,16/10,,10.05
Scout,Framling,Sufflk,52.2221,1.3421,2011,14/10,289.0,9.38
Scout,Alkerton,Oxon,52.0834,-1.4545,2015,22/10,310.0,11.87
Scout,Ulceby,NLincs,53.618,-0.3306,2009,9/10,295.0,9.71
Scout,Rudston,EYorks,54.0895,-0.3231,2009,10/10,309.0,10.12
Scout,Humbie,ELoth,55.8551,-2.8648,2016,29/9,346.0,10.89
Scout,Ellon,Aberdn,57.3646,-2.073,2010,29/9,343.0,11.69
Scout,Ickleton,Essex,52.0707,0.1743,2012,1/10,304.0,9.84
Scout,YngsEnd,Essex,51.8468,0.523,2009,16/10,,8.92
Scout,Holbeach,Lincs,52.804,0.0134,2009,14/10,284.0,13.19
Scout,Weston,Lincs,52.8083,-0.0832,2012,1/10,,9.04
Scout,Barthorpe,NYorks,54.0264,-0.8172,2012,1/10,326.0,9.09
Scout,Bugthorpe,Nyorks,54.0116,-0.8236,2008,1/10,314.0,9.36
Scout,Sandringm,Norfk,52.8269,0.5186,2011,13/10,292.0,8.76
Scout,Ulceby,NLincs,53.618,-0.3306,2012,1/10,320.0,7.55
Scout,Middridge,Darltn,54.6309,-1.6145,2008,1/10,,9.82
Scout,Stchwrth,Cambs,52.1992,0.3994,2011,21/10,,5.58
Scout,Binbrook,NLincs,53.429,-0.1807,2008,1/10,324.0,11.19
Scout,Humbie,Eloth,55.8551,-2.8648,2013,6/10,,10.96
Scout,Beausale,Warwick,52.3342,-1.6477,2009,13/10,306.0,10.71
Scout,Beausale,Warwick,52.3342,-1.6477,2008,13/10,,8.98
Scout,Sancton,EYorks,53.842,-0.6317,2014,11/10,305.0,10.42
Scout,Welbourn,Lincs,53.0754,-0.5588,2016,1/10,320.0,10.02
Scout,Winchr,Hants,51.0598,-1.3101,2008,3/10,,11.02
Scout,Morley,Norfk,52.5547,1.0396,2016,25/9,,9.72
